contig	plasforest_pls	plasforest_chr	plasgraph2_pls	plasgraph2_chr	platon_pls	platon_chr	rfplasmid_pls	rfplasmid_chr	mlplasmid_pls	mlplasmid_chr	length	read_depth	gc_content	matepair	mobility	origintransfer	replicon	moblabel_chr	moblabel_pls	pfamscore_chr	pfamscore_pls	pfamlabel_chr	pfamlabel_pls	chromosome	plasmid
EC_0012_3S1_D_110	0	1	0.50983244	0.7820089	0	1	0.222	0.778	0.0077103751905506	0.992289624809449	1093	2.138155877916541	0.5809698078682525	0.0	0.0	0.0	0.0	0	0	0.0202753611123185	-1.0647107369923372	0	0	1	0
EC_0012_3S1_D_111	0	1	0.500553	0.8192833	0	1	0.079	0.921	3.98523309521615e-05	0.999960147669048	1077	2.214313524501618	0.5487465181058496	0.0	0.0	0.0	0.0	0	0	-0.0052922799129717	0.1560103382581665	0	0	1	0
EC_0012_3S1_D_112	0	1	0.7079748	0.77992606	0	1	0.139	0.861	0.0460216997935943	0.953978300206406	1053	3.485634283641601	0.6163342830009497	0.0	0.0	0.0	0.0	0	0	0.0428036816700325	-2.5562220660654056	0	0	1	0
EC_0012_3S1_D_113	0	1	0.2651107	0.9491671	0	1	0.198	0.802	0.5	0.5	981	2.905168321092169	0.4770642201834862	0.0	0.0	0.0	0.0	0	0	0.0117169253070006	-0.4732030766244026	0	0	1	0
EC_0012_3S1_D_114	0	1	0.026442325	0.9917673	0	1	0.161	0.839	0.5	0.5	975	1.0428478193847532	0.561025641025641	0.0	0.0	0.0	0.0	0	0	0.0800191036480137	-6.270804506286616	0	0	1	0
EC_0012_3S1_D_115	0	1	0.42571282	0.778835	0	1	0.169	0.831	0.5	0.5	973	0.8689505090260763	0.4234326824254882	0.0	0.0	0.0	0.0	0	0	0.0218276539895505	-1.223775431622025	0	0	1	0
EC_0012_3S1_D_116	0	1	0.43914112	0.7733201	0	1	0.195	0.805	0.5	0.5	973	0.8442601633076493	0.4265159301130524	0.0	0.0	0.0	0.0	0	0	0.0218276539895505	-1.223775431622025	0	0	1	0
EC_0012_3S1_D_117	0	1	0.78227425	0.5295628	0	1	0.232	0.768	0.5	0.5	945	1.92238607246581	0.491005291005291	0.0	0.0	0.0	0.0	0	0	0.058147651523579	-5.934894195619406	0	0	1	0
EC_0012_3S1_D_118	0	1	0.56120247	0.7372758	0	1	0.339	0.661	0.5	0.5	841	1.117573620188694	0.3590963139120095	0.0	0.0	0.0	0.0	0	0	0.0951591091068131	-5.96056749872044	0	0	1	0
EC_0012_3S1_D_119	0	1	0.11956288	0.9544716	0	1	0.224	0.776	0.5	0.5	780	1.3108907886543315	0.6089743589743589	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_120	0	1	0.05659448	0.9815651	0	1	0.19	0.81	0.5	0.5	752	1.1106734186605076	0.5492021276595744	0.0	0.0	0.0	0.0	0	0	0.0660518446789684	-4.688053588102568	0	0	1	0
EC_0012_3S1_D_121	0	1	0.14748792	0.9113648	0	1	0.3	0.7	0.5	0.5	746	0.8829020113859858	0.450402144772118	0.0	0.0	0.0	0.0	0	0	0.0244481425486657	-1.568615917913753	0	0	1	0
EC_0012_3S1_D_122	0	1	0.41363168	0.7711158	0	1	0.25	0.75	0.5	0.5	746	0.9573004303655964	0.4772117962466488	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_123	0	1	0.45579946	0.75484574	0	1	0.196	0.804	0.5	0.5	746	1.0113256265849782	0.4959785522788204	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_124	0	1	0.15413736	0.972545	0	1	0.296	0.704	0.5	0.5	743	1.952926119792595	0.5114401076716016	0.0	0.0	0.0	0.0	0	0	-0.9815039185452106	5.190040699332585	0	0	1	0
EC_0012_3S1_D_125	0	1	0.4331444	0.75876904	0	1	0.252	0.748	0.5	0.5	735	0.8289091935887906	0.4530612244897959	0.0	0.0	0.0	0.0	0	0	-0.0015164211227425	0.047331361268549	0	0	1	0
EC_0012_3S1_D_126	0	1	0.44508803	0.7524524	0	1	0.223	0.777	0.5	0.5	735	0.807039368203053	0.4503401360544217	0.0	0.0	0.0	0.0	0	0	-0.0015164211227425	0.047331361268549	0	0	1	0
EC_0012_3S1_D_127	0	1	0.5108282	0.7225243	0	1	0.265	0.735	0.5	0.5	708	0.6204677043595997	0.3884180790960452	0.0	0.0	0.0	0.0	0	0	-0.1763552780405319	1.8199734621827373	0	0	1	0
EC_0012_3S1_D_128	0	1	0.1889532	0.92378515	0	1	0.391	0.609	0.5	0.5	693	0.675726878224533	0.3145743145743145	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_129	0	1	0.5680746	0.68975735	0	1	0.235	0.765	0.5	0.5	586	1.270565262622298	0.5921501706484642	0.0	0.0	0.0	0.0	0	0	-0.0595179352987074	1.046710618543676	0	0	1	0
EC_0012_3S1_D_130	0	1	0.15409519	0.9205892	0	1	0.333	0.667	0.5	0.5	583	0.8558228576306893	0.4734133790737564	0.0	0.0	0.0	0.0	0	0	-0.0002784289414901	0.0088655197117049	0	0	1	0
EC_0012_3S1_D_131	0	1	0.62952924	0.69135493	0	1	0.304	0.696	0.5	0.5	569	1.6015842630445878	0.4007029876977153	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_132	0	1	0.0760433	0.9885163	0	1	0.241	0.759	0.5	0.5	569	1.945338776193562	0.5149384885764499	0.0	0.0	0.0	0.0	0	0	-0.7593911034592598	2.891414135695019	0	0	1	0
EC_0012_3S1_D_133	1	0	0.786097	0.37209517	0	1	0.219	0.781	0.5	0.5	558	1.215727008245789	0.5555555555555556	0.0	0.0	0.0	0.0	0	0	-0.939521999340247	5.122080863674316	0	0	1	0
EC_0012_3S1_D_134	0	1	0.08600445	0.97274697	0	1	0.244	0.756	0.5	0.5	547	1.2044485245174967	0.6087751371115173	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_135	0	1	0.023964813	0.9943241	0	1	0.281	0.719	0.5	0.5	537	1.0123149672628986	0.5344506517690876	0.0	0.0	0.0	0.0	0	0	0.0240914014757978	-1.5140148678016765	0	0	1	0
EC_0012_3S1_D_136	1	0	0.68870676	0.48632458	0	1	0.367	0.633	0.5	0.5	519	0.7303816548753186	0.5433526011560693	0.0	0.0	0.0	0.0	0	0	-0.939521999340247	5.122080863674316	0	0	0	1
EC_0012_3S1_D_137	0	1	0.71074474	0.46358797	0	1	0.423	0.577	0.5	0.5	519	1.0982149213236414	0.5491329479768786	0.0	0.0	0.0	0.0	0	0	-0.939521999340247	5.122080863674316	0	0	1	0
EC_0012_3S1_D_138	0	1	0.5668843	0.7001902	0	1	0.293	0.707	0.5	0.5	519	1.3499067873890451	0.605009633911368	0.0	0.0	0.0	0.0	0	0	-0.0595179352987074	1.046710618543676	0	0	1	0
EC_0012_3S1_D_139	1	0	0.6803609	0.4974968	0	1	0.19	0.81	0.5	0.5	514	0.6755146196790883	0.4066147859922179	0.0	0.0	0.0	0.0	0	0	-0.4840532291222494	2.585817231093281	0	0	1	0
EC_0012_3S1_D_140	0	1	0.65239805	0.5426095	0	1	0.211	0.789	0.5	0.5	509	1.0821084550870983	0.5481335952848723	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_141	0	1	0.6570035	0.53977257	0	1	0.23	0.77	0.5	0.5	509	1.0997582927811973	0.5599214145383105	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_142	0	1	0.16200103	0.9185678	0	1	0.354	0.646	0.5	0.5	504	0.946381706883821	0.4722222222222222	0.0	0.0	0.0	0.0	0	0	-0.0002784289414901	0.0088655197117049	0	0	1	0
EC_0012_3S1_D_143	0	1	0.06603817	0.9806256	0	1	0.173	0.827	0.5	0.5	490	1.1517508436077608	0.5775510204081633	0.0	0.0	0.0	0.0	0	0	-0.2650360766125885	2.133849880920676	0	0	1	0
EC_0012_3S1_D_144	0	1	0.085189335	0.98843825	0	1	0.155	0.845	0.5	0.5	490	2.569641524781028	0.5877551020408164	0.0	0.0	0.0	0.0	0	0	-0.2650360766125885	2.133849880920676	0	0	1	0
EC_0012_3S1_D_145	0	1	0.5072996	0.84721345	0	1	0.275	0.725	0.5	0.5	487	2.522843911914162	0.5995893223819302	0.0	0.0	0.0	0.0	0	0	-0.0595179352987074	1.046710618543676	0	0	1	0
EC_0012_3S1_D_146	0	1	0.09576878	0.98838854	0	1	0.192	0.808	0.5	0.5	466	2.073769586597485	0.5128755364806867	0.0	0.0	0.0	0.0	0	0	0.0583925103370921	-6.310917778559418	0	0	1	0
EC_0012_3S1_D_147	0	1	0.053741653	0.98462915	0	1	0.197	0.803	0.5	0.5	463	1.080683804510893	0.5464362850971922	0.0	0.0	0.0	0.0	0	0	-0.7868160787968446	2.9136381260591357	0	0	1	0
EC_0012_3S1_D_148	0	1	0.4050966	0.94365215	0	1	0.211	0.789	0.5	0.5	446	2.4398292350304818	0.5874439461883408	0.0	0.0	0.0	0.0	0	0	0.0280240520218875	-2.39789527279828	0	0	1	0
EC_0012_3S1_D_149	0	1	0.6236432	0.5890716	0	1	0.33	0.67	0.5	0.5	439	1.0094260924833711	0.4988610478359909	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_150	0	1	0.65635335	0.53094214	0	1	0.295	0.705	0.5	0.5	433	0.8634965436888861	0.4318706697459584	0.0	0.0	0.0	0.0	0	0	-0.0015164211227425	0.047331361268549	0	0	1	0
EC_0012_3S1_D_151	0	1	0.6281463	0.6348312	0	1	0.326	0.674	0.5	0.5	433	1.5527863832070912	0.4272517321016166	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_152	0	1	0.2872086	0.87417924	0	1	0.218	0.782	0.5	0.5	432	0.9502419343289428	0.5717592592592593	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_153	1	0	0.49496397	0.9819031	0	1	0.31	0.69	0.5	0.5	424	7.52791120630831	0.4528301886792453	0.0	0.0	0.0	0.0	0	0	-0.2788567863924527	2.172949147150785	0	0	1	0
EC_0012_3S1_D_154	0	1	0.55959433	0.7822006	0	1	0.383	0.617	0.5	0.5	409	1.2772747912198303	0.3374083129584352	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_155	0	1	0.50618154	0.9356048	0	1	0.188	0.812	0.5	0.5	405	3.6318876166579503	0.6049382716049383	0.0	0.0	0.0	0.0	0	0	-0.1453253937679317	1.672706933964772	0	0	1	0
EC_0012_3S1_D_156	0	1	0.1251769	0.9546282	0	1	0.26	0.74	0.5	0.5	392	1.0588175767276204	0.5841836734693877	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_157	1	0	0.22898178	0.948293	0	1	0.344	0.656	0.5	0.5	391	1.709951244500286	0.4808184143222506	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_158	0	1	0.5258821	0.85378504	0	1	0.349	0.651	0.5	0.5	388	2.263179758785953	0.4845360824742268	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_159	0	1	0.14213413	0.9428033	0	1	0.226	0.774	0.5	0.5	387	0.9799689234986008	0.5658914728682171	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_160	0	1	0.43286303	0.90008414	0	1	0.245	0.755	0.5	0.5	386	2.873081304705364	0.4844559585492228	0.0	0.0	0.0	0.0	0	0	-0.0060862184506635	0.1773844895167471	0	0	1	0
EC_0012_3S1_D_161	0	1	0.6197486	0.5800154	0	1	0.348	0.652	0.5	0.5	386	0.6487592501456567	0.3575129533678756	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_162	0	1	0.6151853	0.58750015	0	1	0.347	0.653	0.5	0.5	385	0.6482016217635562	0.3636363636363636	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_163	1	0	0.23922484	0.9321641	0	1	0.202	0.798	0.5	0.5	372	1.3593720794748942	0.3897849462365591	0.0	0.0	0.0	0.0	0	0	-0.4840532291222494	2.585817231093281	0	0	1	0
EC_0012_3S1_D_164	0	1	0.45013535	0.785194	0	1	0.369	0.631	0.5	0.5	357	0.8128782770040155	0.4761904761904761	0.0	0.0	0.0	0.0	0	0	-0.124909477186593	-0.6121522659833003	0	0	1	0
EC_0012_3S1_D_165	1	0	0.23030443	0.95951533	0	1	0.324	0.676	0.5	0.5	356	2.231456100248129	0.547752808988764	0.0	0.0	0.0	0.0	0	0	0.0276856067456598	-2.282382385676435	0	0	1	0
EC_0012_3S1_D_166	0	1	0.47788352	0.8721589	0	1	0.291	0.709	0.5	0.5	349	2.2926729037953755	0.5816618911174785	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_167	0	1	0.58036184	0.6840341	0	1	0.309	0.691	0.5	0.5	346	1.2376615904758992	0.5867052023121387	0.0	0.0	0.0	0.0	0	0	-0.0595179352987074	1.046710618543676	0	0	1	0
EC_0012_3S1_D_168	1	0	0.26752165	0.9047309	0	1	0.298	0.702	0.5	0.5	343	1.1505456467819304	0.577259475218659	0.0	0.0	0.0	0.0	0	0	0.052387945482561	-3.891820298110444	0	0	1	0
EC_0012_3S1_D_169	0	1	0.26862088	0.9038834	0	1	0.334	0.666	0.5	0.5	343	1.151999078177857	0.5714285714285714	0.0	0.0	0.0	0.0	0	0	0.052387945482561	-3.891820298110444	0	0	1	0
EC_0012_3S1_D_170	0	1	0.7663381	0.46336594	0	1	0.319	0.681	0.5	0.5	340	2.287596686717028	0.5529411764705883	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_171	1	0	0.5483948	0.7107547	0	1	0.293	0.707	0.5	0.5	337	1.2246562575643285	0.5519287833827893	0.0	0.0	0.0	0.0	0	0	0.0267869836050103	-2.0281482472921937	0	0	1	0
EC_0012_3S1_D_172	0	1	0.11908112	0.9596591	0	1	0.296	0.704	0.5	0.5	331	0.9348262077657112	0.5196374622356495	0.0	0.0	0.0	0.0	0	0	-0.0779507638535488	1.2234001941802104	0	0	1	0
EC_0012_3S1_D_173	0	1	0.12395993	0.9581741	0	1	0.291	0.709	0.5	0.5	331	0.9795228207929204	0.5015105740181269	0.0	0.0	0.0	0.0	0	0	-0.0779507638535488	1.2234001941802104	0	0	1	0
EC_0012_3S1_D_174	0	1	0.59837395	0.6398678	0	1	0.316	0.684	0.5	0.5	329	1.012692715521741	0.5775075987841946	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_175	1	0	0.63239455	0.61864907	0	1	0.279	0.721	0.5	0.5	329	1.3464962602520687	0.6170212765957447	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_176	0	1	0.4939971	0.85988104	0	1	0.415	0.585	0.5	0.5	327	1.7603068862051996	0.4587155963302752	0.0	0.0	0.0	0.0	0	0	-0.1763552780405319	1.8199734621827373	0	0	1	0
EC_0012_3S1_D_177	0	1	0.69645864	0.54198027	0	1	0.396	0.604	0.5	0.5	302	1.493109353514935	0.4039735099337748	0.0	0.0	0.0	0.0	0	0	0.0490405869600083	-3.162918143881127	0	0	1	0
EC_0012_3S1_D_178	0	1	0.3726269	0.9122087	0	1	0.291	0.709	0.5	0.5	300	1.844134621246008	0.45	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_179	0	1	0.74501526	0.42719573	0	1	0.356	0.644	0.5	0.5	297	0.979605565649619	0.3939393939393939	0.0	0.0	0.0	0.0	0	0	0.0248545114382903	-1.634702917597215	0	0	1	0
EC_0012_3S1_D_180	0	1	0.56910294	0.80660987	0	1	0.366	0.634	0.5	0.5	291	1.4348713648088451	0.4054982817869416	0.0	0.0	0.0	0.0	0	0	0.0212652262051875	-1.1631508098055896	0	0	1	0
EC_0012_3S1_D_181	0	1	0.22401752	0.9447029	0	1	0.346	0.654	0.5	0.5	279	1.4728872300582432	0.4516129032258064	0.0	0.0	0.0	0.0	0	0	-0.0064591400715983	0.1872628817622708	0	0	1	0
EC_0012_3S1_D_182	0	1	0.08816232	0.9864721	0	1	0.304	0.696	0.5	0.5	276	1.695006803859991	0.4963768115942029	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_183	0	1	0.12362125	0.98413765	0	1	0.31	0.69	0.5	0.5	275	2.214471819010085	0.5563636363636364	0.0	0.0	0.0	0.0	0	0	0.0268104966327706	-2.0340368953309182	0	0	1	0
EC_0012_3S1_D_184	0	1	0.40714842	0.7776416	0	1	0.359	0.641	0.5	0.5	275	0.8164399034445289	0.3854545454545454	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_185	0	1	0.12741105	0.9809665	0	1	0.346	0.654	0.5	0.5	267	1.99589948123899	0.5543071161048689	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_186	1	0	0.5968437	0.6755207	0	1	0.195	0.805	0.5	0.5	261	1.4333279933512897	0.578544061302682	0.0	0.0	0.0	0.0	0	0	-0.5099517054249922	2.623081670871227	0	0	0	0
EC_0012_3S1_D_187	0	1	0.55776274	0.8121405	0	1	0.375	0.625	0.5	0.5	260	1.4219991431884853	0.4615384615384615	0.0	0.0	0.0	0.0	0	0	-0.0388200433124161	0.7965845947522148	0	0	1	0
EC_0012_3S1_D_188	0	1	0.5630168	0.8213168	0	1	0.361	0.639	0.5	0.5	253	1.787666652952779	0.4268774703557312	0.0	0.0	0.0	0.0	0	0	0.0212652262051875	-1.1631508098055896	0	0	1	0
EC_0012_3S1_D_189	0	1	0.52496916	0.7966434	0	1	0.437	0.563	0.5	0.5	249	0.8342300476347695	0.3172690763052209	0.0	0.0	0.0	0.0	0	0	0.0190557189791249	-0.9555114450273444	0	0	1	0
EC_0012_3S1_D_190	0	1	0.15905927	0.98090076	0	1	0.324	0.676	0.5	0.5	248	2.5614317959555217	0.592741935483871	0.0	0.0	0.0	0.0	0	0	0.0276856067456598	-2.282382385676435	0	0	1	0
EC_0012_3S1_D_191	1	0	0.8108702	0.7314792	0	1	0.274	0.726	0.5	0.5	242	3.965817077474559	0.4917355371900826	0.0	0.0	0.0	0.0	0	0	-0.423096851451116	2.487828491756612	0	0	1	0
EC_0012_3S1_D_192	0	1	0.50589377	0.8728177	0	1	0.337	0.663	0.5	0.5	239	2.1759055205835174	0.5355648535564853	0.0	0.0	0.0	0.0	0	0	-0.6191021517179536	2.75775598581699	0	0	1	0
EC_0012_3S1_D_193	0	1	0.21012914	0.98083806	0	1	0.295	0.705	0.5	0.5	234	3.538846421703855	0.5512820512820513	0.0	0.0	0.0	0.0	0	0	0.0220846585160323	-1.2527629684952777	0	0	1	0
EC_0012_3S1_D_194	0	1	0.115288295	0.9796324	0	1	0.323	0.677	0.5	0.5	225	1.750345124979158	0.4933333333333333	0.0	0.0	0.0	0.0	0	0	0.0221203026692222	-1.2568510502464454	0	0	1	0
EC_0012_3S1_D_195	0	1	0.67239356	0.52718455	0	1	0.408	0.592	0.5	0.5	224	1.0095556061721171	0.3125	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_196	1	0	0.061112672	0.9966619	0	1	0.352	0.648	0.5	0.5	224	5.384171849365832	0.4017857142857143	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_197	1	0	0.8147624	0.45825166	0	1	0.256	0.744	0.5	0.5	223	1.629415315715104	0.4977578475336323	0.0	0.0	0.0	0.0	0	0	-0.4715522131202183	2.5669590284613584	0	0	1	1
EC_0012_3S1_D_198	0	1	0.09626557	0.989427	0	1	0.324	0.676	0.5	0.5	221	2.214058094726591	0.5701357466063348	0.0	0.0	0.0	0.0	0	0	-0.0029226609127785	0.0892476442717873	0	0	1	0
EC_0012_3S1_D_199	1	0	0.3849044	0.9100124	0	1	0.365	0.635	0.5	0.5	221	2.295194823123456	0.5203619909502263	0.0	0.0	0.0	0.0	0	0	0.0240243385917455	-1.5040773967761822	0	0	1	0
EC_0012_3S1_D_200	1	0	0.5181097	0.8818929	0	1	0.2	0.8	0.5	0.5	220	2.0646964331803392	0.5227272727272727	0.0	0.0	0.0	0.0	0	0	-0.4715522131202183	2.5669590284613584	0	0	1	0
EC_0012_3S1_D_201	0	1	0.762377	0.7123774	0	1	0.248	0.752	0.5	0.5	218	3.92613552228379	0.6605504587155964	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_202	1	0	0.79268515	0.44000223	0	1	0.318	0.682	0.5	0.5	215	1.6561239164164885	0.4465116279069767	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_203	0	1	0.025275838	0.9931017	0	1	0.32	0.68	0.5	0.5	215	0.9490367375031128	0.4930232558139535	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0
EC_0012_3S1_D_204	0	1	0.42303	0.89056	0	1	0.355	0.645	0.5	0.5	212	1.5643238943128748	0.4528301886792453	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_205	0	1	0.5595332	0.6877486	0	1	0.388	0.612	0.5	0.5	212	0.5700976722448257	0.2924528301886792	0.0	0.0	0.0	0.0	0	0	0.0212652262051875	-1.1631508098055896	0	0	1	0
EC_0012_3S1_D_206	0	1	0.4910398	0.88704777	0	1	0.295	0.705	0.5	0.5	211	3.221994779789384	0.4881516587677725	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_207	1	0	0.70826066	0.46636546	0	1	0.305	0.695	0.5	0.5	211	0.6577856347307556	0.5687203791469194	0.0	0.0	0.0	0.0	0	0	-0.5099517054249922	2.623081670871227	0	0	0	1
EC_0012_3S1_D_208	0	1	0.5590702	0.68864846	0	1	0.395	0.605	0.5	0.5	208	0.528685670268312	0.2932692307692308	0.0	0.0	0.0	0.0	0	0	0.0212652262051875	-1.1631508098055896	0	0	0	0
EC_0012_3S1_D_209	0	1	0.03883119	0.9976466	0	1	0.278	0.722	0.5	0.5	205	2.2890896917400707	0.5756097560975609	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_210	1	0	0.093796305	0.99133956	0	1	0.292	0.708	0.5	0.5	202	3.3985363279599574	0.5891089108910891	0.0	0.0	0.0	0.0	0	0	-0.2650360766125885	2.133849880920676	0	0	1	0
EC_0012_3S1_D_211	0	1	0.18974094	0.9397365	0	1	0.347	0.653	0.5	0.5	201	1.521303764034433	0.472636815920398	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_212	0	1	0.13945043	0.9395126	0	1	0.36	0.64	0.5	0.5	201	0.7664656076009229	0.472636815920398	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0
EC_0012_3S1_D_213	1	0	0.7219087	0.653603	0	1	0.372	0.628	0.5	0.5	200	2.3024655777055543	0.58	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	1
EC_0012_3S1_D_214	1	0	0.17329179	0.97645354	0	1	0.361	0.639	0.5	0.5	198	2.5745666425558387	0.5707070707070707	0.0	0.0	0.0	0.0	0	0	-1.21089387903009	5.4809872441384	0	0	1	0
EC_0012_3S1_D_215	0	1	0.65173674	0.89619315	0	1	0.335	0.665	0.5	0.5	197	6.536340014859552	0.6142131979695431	0.0	0.0	0.0	0.0	0	0	-0.0595179352987074	1.046710618543676	0	0	1	0
EC_0012_3S1_D_216	0	1	0.21773465	0.9609878	0	1	0.325	0.675	0.5	0.5	195	2.554297750267099	0.5538461538461539	0.0	0.0	0.0	0.0	0	0	-0.011302164770556	0.3071094623060553	0	0	1	0
EC_0012_3S1_D_217	0	1	0.49266732	0.9112315	0	1	0.32	0.68	0.5	0.5	194	2.073722817765438	0.4639175257731959	0.0	0.0	0.0	0.0	0	0	0.0297727401606797	-3.4011973816620644	0	0	1	0
EC_0012_3S1_D_218	0	1	0.123340584	0.9858862	0	1	0.363	0.637	0.5	0.5	194	2.307448257119808	0.5927835051546392	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_219	1	0	0.10739758	0.9890541	0	1	0.308	0.692	0.5	0.5	194	2.925872523279194	0.5876288659793815	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_220	0	1	0.72989583	0.45787776	0	1	0.346	0.654	0.5	0.5	194	1.2982739968089982	0.520618556701031	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0
EC_0012_3S1_D_221	0	1	0.727864	0.45793074	0	1	0.344	0.656	0.5	0.5	194	1.2772064367729925	0.5257731958762887	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_222	1	0	0.52869576	0.98161095	0	1	0.342	0.658	0.5	0.5	193	4.84424367139388	0.4611398963730569	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	1
EC_0012_3S1_D_223	1	0	0.25888628	0.95277196	0	1	0.399	0.601	0.5	0.5	191	2.0303968912774564	0.5392670157068062	0.0	0.0	0.0	0.0	0	0	-0.0064591400715983	0.1872628817622708	0	0	1	0
EC_0012_3S1_D_224	0	1	0.1900857	0.935955	0	1	0.313	0.687	0.5	0.5	190	1.1032263815576164	0.4894736842105263	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_225	0	1	0.18537486	0.9340909	0	1	0.297	0.703	0.5	0.5	190	1.0203807919897985	0.4736842105263157	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_226	0	1	0.011536869	0.99793625	0	1	0.376	0.624	0.5	0.5	189	0.9016778986516816	0.455026455026455	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0
EC_0012_3S1_D_227	0	1	0.012881274	0.99795616	0	1	0.377	0.623	0.5	0.5	189	0.966686575197212	0.5079365079365079	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_228	0	1	0.5565886	0.84125984	0	1	0.28	0.72	0.5	0.5	189	3.1811332109900405	0.5714285714285714	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_229	0	1	0.17767574	0.9665685	0	1	0.254	0.746	0.5	0.5	188	3.663942254622569	0.5159574468085106	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	1	0
EC_0012_3S1_D_230	1	0	0.44246805	0.8009198	0	1	0.354	0.646	0.5	0.5	187	0.9357220107795372	0.5454545454545454	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0
EC_0012_3S1_D_231	0	1	0.5713374	0.7921138	0	1	0.333	0.667	0.5	0.5	184	2.274695684276946	0.592391304347826	0.0	0.0	0.0	0.0	0	0	0.027079971660834	-2.104134154270117	0	0	1	0
EC_0012_3S1_D_232	0	1	0.0795325	0.9710394	0	1	0.352	0.648	0.5	0.5	179	0.9970899136303204	0.4469273743016759	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0
